datetime_proposed,wtr_top_t19,wtr_middle_t20,wtr_bottom_t21,wtr_bottom_t26,datetime_incorrect,
4/23/2023 13:40,21.76,21.76,21.76,,10/3/2010 2:05,
4/23/2023 13:45,21.76,21.76,21.76,,10/3/2010 2:10,
4/23/2023 13:50,21.76,21.76,21.76,,10/3/2010 2:15,
4/23/2023 13:55,21.76,21.76,21.76,,10/3/2010 2:20,
4/23/2023 14:00,21.76,21.76,21.76,,10/3/2010 2:25,
4/23/2023 14:05,21.76,21.76,21.76,,10/3/2010 2:30,
4/23/2023 14:10,21.76,21.76,21.76,,10/3/2010 2:35,
4/23/2023 14:15,21.76,21.76,21.76,,10/3/2010 2:40,
4/23/2023 14:20,21.76,21.76,21.76,,10/3/2010 2:45,
4/23/2023 14:25,21.76,21.76,21.76,,10/3/2010 2:50,
4/23/2023 14:30,21.76,21.76,21.76,,10/3/2010 2:55,
4/23/2023 14:35,21.76,21.76,21.76,,10/3/2010 3:00,
4/23/2023 14:40,21.76,21.76,21.76,,10/3/2010 3:05,
4/23/2023 14:45,21.76,21.76,21.76,,10/3/2010 3:10,
4/23/2023 14:50,21.76,21.76,21.76,,10/3/2010 3:15,
4/23/2023 14:55,21.76,21.76,21.76,,10/3/2010 3:20,
4/23/2023 15:00,21.76,21.76,21.76,,10/3/2010 3:25,
4/23/2023 15:05,21.76,21.664,21.76,,10/3/2010 3:30,
4/23/2023 15:10,21.76,21.76,21.76,,10/3/2010 3:35,
4/23/2023 15:15,21.76,21.76,21.76,,10/3/2010 3:40,
4/23/2023 15:20,21.76,21.76,21.76,,10/3/2010 3:45,
4/23/2023 15:25,21.76,21.76,21.76,,10/3/2010 3:50,
4/23/2023 15:30,21.76,21.664,21.76,,10/3/2010 3:55,
4/23/2023 15:35,21.76,21.76,21.76,,10/3/2010 4:00,
4/23/2023 15:40,21.76,21.664,21.76,,10/3/2010 4:05,
4/23/2023 15:45,21.76,21.76,21.76,,10/3/2010 4:10,
4/23/2023 15:50,21.76,21.664,21.76,,10/3/2010 4:15,
4/23/2023 15:55,21.76,21.76,21.76,,10/3/2010 4:20,
4/23/2023 16:00,21.76,21.76,21.76,,10/3/2010 4:25,
4/23/2023 16:05,21.76,21.76,21.76,,10/3/2010 4:30,
4/23/2023 16:10,21.76,21.76,21.76,,10/3/2010 4:35,
4/23/2023 16:15,21.664,21.664,21.76,,10/3/2010 4:40,
4/23/2023 16:20,21.664,21.664,21.76,,10/3/2010 4:45,
4/23/2023 16:25,21.664,21.664,21.76,,10/3/2010 4:50,
4/23/2023 16:30,21.664,21.664,21.76,,10/3/2010 4:55,
4/23/2023 16:35,21.664,21.664,21.76,,10/3/2010 5:00,
4/23/2023 16:40,21.664,21.664,21.76,,10/3/2010 5:05,
4/23/2023 16:45,21.664,21.664,21.76,,10/3/2010 5:10,
4/23/2023 16:50,21.664,21.664,21.76,,10/3/2010 5:15,
4/23/2023 16:55,21.664,21.664,21.76,,10/3/2010 5:20,
4/23/2023 17:00,21.664,21.664,21.76,,10/3/2010 5:25,
4/23/2023 17:05,21.664,21.664,21.76,,10/3/2010 5:30,
4/23/2023 17:10,21.664,21.664,21.76,,10/3/2010 5:35,
4/23/2023 17:15,21.664,21.664,21.76,,10/3/2010 5:40,
4/23/2023 17:20,21.664,21.664,21.76,,10/3/2010 5:45,
4/23/2023 17:25,21.664,21.664,21.76,,10/3/2010 5:50,
4/23/2023 17:30,21.664,21.664,21.76,,10/3/2010 5:55,
4/23/2023 17:35,21.664,21.664,21.76,,10/3/2010 6:00,
4/23/2023 17:40,21.664,21.664,21.76,,10/3/2010 6:05,
4/23/2023 17:45,21.664,21.664,21.76,,10/3/2010 6:10,
4/23/2023 17:50,21.664,21.664,21.76,,10/3/2010 6:15,
4/23/2023 17:55,21.664,21.664,21.76,,10/3/2010 6:20,
4/23/2023 18:00,21.664,21.664,21.76,,10/3/2010 6:25,
4/23/2023 18:05,21.664,21.664,21.76,,10/3/2010 6:30,
4/23/2023 18:10,21.664,21.664,21.76,,10/3/2010 6:35,
4/23/2023 18:15,21.664,21.664,21.76,,10/3/2010 6:40,
4/23/2023 18:20,21.664,21.664,21.664,,10/3/2010 6:45,
4/23/2023 18:25,21.664,21.664,21.664,,10/3/2010 6:50,
4/23/2023 18:30,21.664,21.664,21.664,,10/3/2010 6:55,
4/23/2023 18:35,21.664,21.664,21.664,,10/3/2010 7:00,
4/23/2023 18:40,21.664,21.664,21.664,,10/3/2010 7:05,
4/23/2023 18:45,21.664,21.664,21.664,,10/3/2010 7:10,
4/23/2023 18:50,21.664,21.664,21.664,,10/3/2010 7:15,
4/23/2023 18:55,21.664,21.664,21.664,,10/3/2010 7:20,
4/23/2023 19:00,21.664,21.664,21.664,,10/3/2010 7:25,
4/23/2023 19:05,21.664,21.664,21.664,,10/3/2010 7:30,
4/23/2023 19:10,21.664,21.664,21.664,,10/3/2010 7:35,
4/23/2023 19:15,21.664,21.664,21.664,,10/3/2010 7:40,
4/23/2023 19:20,21.664,21.664,21.664,,10/3/2010 7:45,
4/23/2023 19:25,21.664,21.664,21.664,,10/3/2010 7:50,
4/23/2023 19:30,21.664,21.664,21.664,,10/3/2010 7:55,
4/23/2023 19:35,21.664,21.664,21.664,,10/3/2010 8:00,
4/23/2023 19:40,21.664,21.664,21.664,,10/3/2010 8:05,
4/23/2023 19:45,21.664,21.664,21.664,,10/3/2010 8:10,
4/23/2023 19:50,21.664,21.664,21.664,,10/3/2010 8:15,
4/23/2023 19:55,21.664,21.664,21.664,,10/3/2010 8:20,
4/23/2023 20:00,21.664,21.664,21.664,,10/3/2010 8:25,
4/23/2023 20:05,21.664,21.664,21.664,,10/3/2010 8:30,
4/23/2023 20:10,21.664,21.664,21.664,,10/3/2010 8:35,
4/23/2023 20:15,21.664,21.664,21.664,,10/3/2010 8:40,
4/23/2023 20:20,21.664,21.664,21.664,,10/3/2010 8:45,
4/23/2023 20:25,21.664,21.664,21.664,,10/3/2010 8:50,
4/23/2023 20:30,21.664,21.664,21.664,,10/3/2010 8:55,
4/23/2023 20:35,21.664,21.664,21.664,,10/3/2010 9:00,
4/23/2023 20:40,21.664,21.664,21.664,,10/3/2010 9:05,
4/23/2023 20:45,21.664,21.664,21.664,,10/3/2010 9:10,
4/23/2023 20:50,21.664,21.664,21.76,,10/3/2010 9:15,
4/23/2023 20:55,21.664,21.664,21.664,,10/3/2010 9:20,
4/23/2023 21:00,21.664,21.664,21.664,,10/3/2010 9:25,
4/23/2023 21:05,21.664,21.664,21.664,,10/3/2010 9:30,
4/23/2023 21:10,21.664,21.664,21.664,,10/3/2010 9:35,
4/23/2023 21:15,21.664,21.664,21.664,,10/3/2010 9:40,
4/23/2023 21:20,21.664,21.664,21.664,,10/3/2010 9:45,
4/23/2023 21:25,21.664,21.664,21.664,,10/3/2010 9:50,
4/23/2023 21:30,21.664,21.664,21.664,,10/3/2010 9:55,
4/23/2023 21:35,21.664,21.664,21.664,,10/3/2010 10:00,
4/23/2023 21:40,21.664,21.664,21.664,,10/3/2010 10:05,
4/23/2023 21:45,21.664,21.664,21.664,,10/3/2010 10:10,
4/23/2023 21:50,21.664,21.664,21.664,,10/3/2010 10:15,
4/23/2023 21:55,21.664,21.664,21.664,,10/3/2010 10:20,
4/23/2023 22:00,21.664,21.664,21.664,,10/3/2010 10:25,
4/23/2023 22:05,21.664,21.664,21.664,,10/3/2010 10:30,
4/23/2023 22:10,21.664,21.664,21.664,,10/3/2010 10:35,
4/23/2023 22:15,21.664,21.664,21.664,,10/3/2010 10:40,
4/23/2023 22:20,21.664,21.664,21.664,,10/3/2010 10:45,
4/23/2023 22:25,21.664,21.664,21.664,,10/3/2010 10:50,
4/23/2023 22:30,21.664,21.664,21.664,,10/3/2010 10:55,
4/23/2023 22:35,21.664,21.664,21.664,,10/3/2010 11:00,
4/23/2023 22:40,21.664,21.664,21.664,,10/3/2010 11:05,
4/23/2023 22:45,21.664,21.664,21.664,,10/3/2010 11:10,
4/23/2023 22:50,21.664,21.664,21.664,,10/3/2010 11:15,
4/23/2023 22:55,21.664,21.664,21.664,,10/3/2010 11:20,
4/23/2023 23:00,21.664,21.664,21.664,,10/3/2010 11:25,
4/23/2023 23:05,21.664,21.664,21.664,,10/3/2010 11:30,
4/23/2023 23:10,21.664,21.664,21.664,,10/3/2010 11:35,
4/23/2023 23:15,21.664,21.664,21.664,,10/3/2010 11:40,
4/23/2023 23:20,21.664,21.664,21.664,,10/3/2010 11:45,
4/23/2023 23:25,21.664,21.664,21.664,,10/3/2010 11:50,
4/23/2023 23:30,21.664,21.664,21.664,,10/3/2010 11:55,
4/23/2023 23:35,21.664,21.664,21.664,,10/3/2010 12:00,
4/23/2023 23:40,21.664,21.664,21.664,,10/3/2010 12:05,
4/23/2023 23:45,21.664,21.664,21.664,,10/3/2010 12:10,
4/23/2023 23:50,21.664,21.664,21.664,,10/3/2010 12:15,
4/23/2023 23:55,21.664,21.664,21.664,,10/3/2010 12:20,
4/24/2023 0:00,21.664,21.664,21.664,,10/3/2010 12:25,
4/24/2023 0:05,21.664,21.664,21.664,,10/3/2010 12:30,
4/24/2023 0:10,21.664,21.664,21.664,,10/3/2010 12:35,
4/24/2023 0:15,21.664,21.664,21.664,,10/3/2010 12:40,
4/24/2023 0:20,21.664,21.664,21.664,,10/3/2010 12:45,
4/24/2023 0:25,21.664,21.664,21.664,,10/3/2010 12:50,
4/24/2023 0:30,21.664,21.664,21.664,,10/3/2010 12:55,
4/24/2023 0:35,21.664,21.664,21.664,,10/3/2010 13:00,
4/24/2023 0:40,21.664,21.664,21.664,,10/3/2010 13:05,
4/24/2023 0:45,21.664,21.664,21.664,,10/3/2010 13:10,
4/24/2023 0:50,21.664,21.664,21.664,,10/3/2010 13:15,
4/24/2023 0:55,21.664,21.664,21.664,,10/3/2010 13:20,
4/24/2023 1:00,21.664,21.664,21.664,,10/3/2010 13:25,
4/24/2023 1:05,21.664,21.664,21.664,,10/3/2010 13:30,
4/24/2023 1:10,21.664,21.664,21.664,,10/3/2010 13:35,
4/24/2023 1:15,21.664,21.664,21.664,,10/3/2010 13:40,
4/24/2023 1:20,21.664,21.664,21.664,,10/3/2010 13:45,
4/24/2023 1:25,21.664,21.664,21.664,,10/3/2010 13:50,
4/24/2023 1:30,21.664,21.664,21.664,,10/3/2010 13:55,
4/24/2023 1:35,21.664,21.664,21.664,,10/3/2010 14:00,
4/24/2023 1:40,21.664,21.664,21.664,,10/3/2010 14:05,
4/24/2023 1:45,21.664,21.664,21.664,,10/3/2010 14:10,
4/24/2023 1:50,21.664,21.664,21.664,,10/3/2010 14:15,
4/24/2023 1:55,21.664,21.664,21.664,,10/3/2010 14:20,
4/24/2023 2:00,21.664,21.664,21.664,,10/3/2010 14:25,
4/24/2023 2:05,21.664,21.664,21.664,,10/3/2010 14:30,
4/24/2023 2:10,21.664,21.664,21.664,,10/3/2010 14:35,
4/24/2023 2:15,21.664,21.664,21.664,,10/3/2010 14:40,
4/24/2023 2:20,21.664,21.664,21.664,,10/3/2010 14:45,
4/24/2023 2:25,21.664,21.664,21.664,,10/3/2010 14:50,
4/24/2023 2:30,21.664,21.664,21.664,,10/3/2010 14:55,
4/24/2023 2:35,21.664,21.664,21.664,,10/3/2010 15:00,
4/24/2023 2:40,21.664,21.664,21.664,,10/3/2010 15:05,
4/24/2023 2:45,21.664,21.664,21.664,,10/3/2010 15:10,
4/24/2023 2:50,21.664,21.664,21.664,,10/3/2010 15:15,
4/24/2023 2:55,21.664,21.664,21.664,,10/3/2010 15:20,
4/24/2023 3:00,21.664,21.664,21.664,,10/3/2010 15:25,
4/24/2023 3:05,21.664,21.664,21.664,,10/3/2010 15:30,
4/24/2023 3:10,21.664,21.664,21.664,,10/3/2010 15:35,
4/24/2023 3:15,21.664,21.664,21.664,,10/3/2010 15:40,
4/24/2023 3:20,21.664,21.569,21.664,,10/3/2010 15:45,
4/24/2023 3:25,21.664,21.664,21.664,,10/3/2010 15:50,
4/24/2023 3:30,21.569,21.664,21.664,,10/3/2010 15:55,
4/24/2023 3:35,21.664,21.664,21.664,,10/3/2010 16:00,
4/24/2023 3:40,21.569,21.664,21.664,,10/3/2010 16:05,
4/24/2023 3:45,21.569,21.569,21.664,,10/3/2010 16:10,
4/24/2023 3:50,21.569,21.569,21.664,,10/3/2010 16:15,
4/24/2023 3:55,21.569,21.569,21.664,,10/3/2010 16:20,
4/24/2023 4:00,21.569,21.569,21.664,,10/3/2010 16:25,
4/24/2023 4:05,21.569,21.569,21.664,,10/3/2010 16:30,
4/24/2023 4:10,21.569,21.569,21.664,,10/3/2010 16:35,
4/24/2023 4:15,21.664,21.569,21.664,,10/3/2010 16:40,
4/24/2023 4:20,21.569,21.569,21.664,,10/3/2010 16:45,
4/24/2023 4:25,21.664,21.569,21.664,,10/3/2010 16:50,
4/24/2023 4:30,21.664,21.569,21.664,,10/3/2010 16:55,
4/24/2023 4:35,21.569,21.569,21.664,,10/3/2010 17:00,
4/24/2023 4:40,21.569,21.569,21.664,,10/3/2010 17:05,
4/24/2023 4:45,21.569,21.569,21.664,,10/3/2010 17:10,
4/24/2023 4:50,21.569,21.569,21.664,,10/3/2010 17:15,
4/24/2023 4:55,21.569,21.569,21.664,,10/3/2010 17:20,
4/24/2023 5:00,21.569,21.569,21.664,,10/3/2010 17:25,
4/24/2023 5:05,21.569,21.569,21.664,,10/3/2010 17:30,
4/24/2023 5:10,21.569,21.569,21.664,,10/3/2010 17:35,
4/24/2023 5:15,21.569,21.569,21.664,,10/3/2010 17:40,
4/24/2023 5:20,21.569,21.569,21.664,,10/3/2010 17:45,
4/24/2023 5:25,21.569,21.569,21.569,,10/3/2010 17:50,
4/24/2023 5:30,21.569,21.569,21.664,,10/3/2010 17:55,
4/24/2023 5:35,21.569,21.569,21.569,,10/3/2010 18:00,
4/24/2023 5:40,21.569,21.569,21.664,,10/3/2010 18:05,
4/24/2023 5:45,21.569,21.569,21.664,,10/3/2010 18:10,
4/24/2023 5:50,21.569,21.569,21.664,,10/3/2010 18:15,
4/24/2023 5:55,21.569,21.569,21.664,,10/3/2010 18:20,
4/24/2023 6:00,21.569,21.569,21.569,,10/3/2010 18:25,
4/24/2023 6:05,21.569,21.569,21.569,,10/3/2010 18:30,
4/24/2023 6:10,21.569,21.569,21.569,,10/3/2010 18:35,
4/24/2023 6:15,21.569,21.569,21.664,,10/3/2010 18:40,
4/24/2023 6:20,21.569,21.569,21.664,,10/3/2010 18:45,
4/24/2023 6:25,21.569,21.569,21.569,,10/3/2010 18:50,
4/24/2023 6:30,21.569,21.569,21.664,,10/3/2010 18:55,
4/24/2023 6:35,21.569,21.569,21.664,,10/3/2010 19:00,
4/24/2023 6:40,21.569,21.569,21.664,,10/3/2010 19:05,
4/24/2023 6:45,21.569,21.569,21.569,,10/3/2010 19:10,
4/24/2023 6:50,21.569,21.569,21.569,,10/3/2010 19:15,
4/24/2023 6:55,21.569,21.569,21.664,,10/3/2010 19:20,
4/24/2023 7:00,21.569,21.569,21.569,,10/3/2010 19:25,
4/24/2023 7:05,21.569,21.569,21.569,,10/3/2010 19:30,
4/24/2023 7:10,21.569,21.569,21.569,,10/3/2010 19:35,
4/24/2023 7:15,21.569,21.569,21.569,,10/3/2010 19:40,
4/24/2023 7:20,21.569,21.569,21.569,,10/3/2010 19:45,
4/24/2023 7:25,21.569,21.569,21.569,,10/3/2010 19:50,
4/24/2023 7:30,21.569,21.569,21.664,,10/3/2010 19:55,
4/24/2023 7:35,21.569,21.569,21.569,,10/3/2010 20:00,
4/24/2023 7:40,21.569,21.569,21.569,,10/3/2010 20:05,
4/24/2023 7:45,21.569,21.569,21.664,,10/3/2010 20:10,
4/24/2023 7:50,21.569,21.569,21.664,,10/3/2010 20:15,
4/24/2023 7:55,21.569,21.569,21.664,,10/3/2010 20:20,
4/24/2023 8:00,21.569,21.569,21.664,,10/3/2010 20:25,
4/24/2023 8:05,21.569,21.569,21.664,,10/3/2010 20:30,
4/24/2023 8:10,21.569,21.569,21.664,,10/3/2010 20:35,
4/24/2023 8:15,21.664,21.569,21.664,,10/3/2010 20:40,
4/24/2023 8:20,21.664,21.569,21.664,,10/3/2010 20:45,
4/24/2023 8:25,21.664,21.664,21.76,,10/3/2010 20:50,
4/24/2023 8:30,21.664,21.664,21.76,,10/3/2010 20:55,
4/24/2023 8:35,21.664,21.664,21.76,,10/3/2010 21:00,
4/24/2023 8:40,21.664,21.664,21.76,,10/3/2010 21:05,
4/24/2023 8:45,21.664,21.664,21.76,,10/3/2010 21:10,
4/24/2023 8:50,21.569,21.569,21.569,,10/3/2010 21:15,
4/24/2023 8:55,21.378,21.378,21.282,,10/3/2010 21:20,
4/24/2023 9:00,21.091,21.091,20.996,,10/3/2010 21:25,
4/24/2023 9:05,20.71,20.615,20.71,,10/3/2010 21:30,
4/24/2023 9:10,20.329,20.043,20.234,,10/3/2010 21:35,
4/24/2023 9:15,19.948,19.472,19.853,,10/3/2010 21:40,
4/24/2023 9:20,19.567,18.996,19.472,,10/3/2010 21:45,
4/24/2023 9:25,19.282,18.521,19.092,,10/3/2010 21:50,
4/24/2023 9:30,18.996,18.045,18.711,,10/3/2010 21:55,
4/24/2023 9:35,18.711,17.665,18.331,,10/3/2010 22:00,
4/24/2023 9:40,18.426,17.379,18.045,,10/3/2010 22:05,
4/24/2023 9:45,18.14,17.094,17.665,,10/3/2010 22:10,
4/24/2023 9:50,17.76,16.808,17.284,,10/3/2010 22:15,
4/24/2023 9:55,17.379,16.427,16.999,,10/3/2010 22:20,
4/24/2023 10:00,16.999,16.141,16.618,,10/3/2010 22:25,
4/24/2023 10:05,16.618,15.76,16.237,,10/3/2010 22:30,
4/24/2023 10:10,16.237,15.473,15.951,,10/3/2010 22:35,
4/24/2023 10:15,16.427,15.473,16.141,,10/3/2010 22:40,
4/24/2023 10:20,16.523,15.473,16.618,,10/3/2010 22:45,
4/24/2023 10:25,16.141,15.378,16.427,,10/3/2010 22:50,
4/24/2023 10:30,15.664,15.187,16.141,,10/3/2010 22:55,
4/24/2023 10:35,15.282,14.996,15.76,,10/3/2010 23:00,
4/24/2023 10:40,15.091,14.804,15.569,,10/3/2010 23:05,
4/24/2023 10:45,15.282,14.804,15.664,,10/3/2010 23:10,
4/24/2023 10:50,15.187,14.613,15.664,,10/3/2010 23:15,
4/24/2023 10:55,15.187,14.613,15.76,,10/3/2010 23:20,
4/24/2023 11:00,15.569,14.709,16.046,,10/3/2010 23:25,
4/24/2023 11:05,15.855,14.804,16.332,,10/3/2010 23:30,
4/24/2023 11:10,15.664,14.804,16.237,,10/3/2010 23:35,
4/24/2023 11:15,15.378,14.613,15.951,,10/3/2010 23:40,
4/24/2023 11:20,15.282,14.517,15.76,,10/3/2010 23:45,
4/24/2023 11:25,15.569,14.613,16.046,,10/3/2010 23:50,
4/24/2023 11:30,16.141,14.804,16.523,,10/3/2010 23:55,
4/24/2023 11:35,16.999,15.282,17.284,,10/4/2010 0:00,
4/24/2023 11:40,17.094,15.378,17.475,,10/4/2010 0:05,
4/24/2023 11:45,16.999,15.473,17.57,,10/4/2010 0:10,
4/24/2023 11:50,17.76,16.237,18.426,,10/4/2010 0:15,
4/24/2023 11:55,20.901,18.521,20.329,,10/4/2010 0:20,
4/24/2023 12:00,23.1,20.234,21.76,,10/4/2010 0:25,
4/24/2023 12:05,23.484,21.091,22.333,,10/4/2010 0:30,
4/24/2023 12:10,22.333,20.901,21.951,,10/4/2010 0:35,
4/24/2023 12:15,20.901,20.424,21.378,,10/4/2010 0:40,
4/24/2023 12:20,20.329,20.424,21.282,,10/4/2010 0:45,
4/24/2023 12:25,20.138,20.615,21.76,,10/4/2010 0:50,
4/24/2023 12:30,19.377,20.234,21.187,,10/4/2010 0:55,
4/24/2023 12:35,20.519,21.76,22.812,,10/4/2010 1:00,
4/24/2023 12:40,21.76,23.484,24.545,,10/4/2010 1:05,
4/24/2023 12:45,23.004,25.319,26.292,,10/4/2010 1:10,
4/24/2023 12:50,23.869,26.781,27.665,,10/4/2010 1:15,
4/24/2023 12:55,24.255,27.272,27.961,,10/4/2010 1:20,
4/24/2023 13:00,24.158,27.173,27.961,,10/4/2010 1:25,
4/24/2023 13:05,23.773,26.585,27.272,,10/4/2010 1:30,
4/24/2023 13:10,23.388,25.902,26.781,,10/4/2010 1:35,
4/24/2023 13:15,22.429,24.545,25.61,,10/4/2010 1:40,
4/24/2023 13:20,21.378,23.004,24.255,,10/4/2010 1:45,
4/24/2023 13:25,20.329,21.569,23.004,,10/4/2010 1:50,
4/24/2023 13:30,19.377,19.853,21.76,,10/4/2010 1:55,
4/24/2023 13:35,18.521,18.521,20.901,,10/4/2010 2:00,
4/24/2023 13:40,17.76,17.475,19.472,,10/4/2010 2:05,
4/24/2023 13:45,17.284,16.808,18.426,,10/4/2010 2:10,
4/24/2023 13:50,16.999,16.332,17.665,,10/4/2010 2:15,
4/24/2023 13:55,16.713,15.855,16.999,,10/4/2010 2:20,
4/24/2023 14:00,16.427,15.569,16.523,,10/4/2010 2:25,
4/24/2023 14:05,16.332,15.569,16.618,,10/4/2010 2:30,
4/24/2023 14:10,16.713,16.237,18.236,,10/4/2010 2:35,
4/24/2023 14:15,17.379,17.284,20.138,,10/4/2010 2:40,
4/24/2023 14:20,17.855,18.045,21.091,,10/4/2010 2:45,
4/24/2023 14:25,18.806,19.377,22.238,,10/4/2010 2:50,
4/24/2023 14:30,19.377,20.043,22.429,,10/4/2010 2:55,
4/24/2023 14:35,20.519,21.569,24.351,,10/4/2010 3:00,
4/24/2023 14:40,21.951,23.388,26.195,,10/4/2010 3:05,
4/24/2023 14:45,22.812,24.158,26.585,,10/4/2010 3:10,
4/24/2023 14:50,22.908,24.062,26.097,,10/4/2010 3:15,
4/24/2023 14:55,22.621,23.581,25.222,,10/4/2010 3:20,
4/24/2023 15:00,21.855,23.004,23.966,,10/4/2010 3:25,
4/24/2023 15:05,20.901,22.142,22.621,,10/4/2010 3:30,
4/24/2023 15:10,19.853,20.996,21.091,,10/4/2010 3:35,
4/24/2023 15:15,18.806,19.758,19.567,,10/4/2010 3:40,
4/24/2023 15:20,17.855,18.521,18.236,,10/4/2010 3:45,
4/24/2023 15:25,16.999,17.189,16.903,,10/4/2010 3:50,
4/24/2023 15:30,16.046,15.951,15.664,,10/4/2010 3:55,
4/24/2023 15:35,14.996,14.996,15.091,,10/4/2010 4:00,
4/24/2023 15:40,13.461,13.75,14.9,,10/4/2010 4:05,
4/24/2023 15:45,13.269,13.269,14.804,,10/4/2010 4:10,
4/24/2023 15:50,13.846,13.365,15.187,,10/4/2010 4:15,
4/24/2023 15:55,14.421,14.038,15.569,,10/4/2010 4:20,
4/24/2023 16:00,15.473,15.187,16.237,,10/4/2010 4:25,
4/24/2023 16:05,16.427,16.141,17.094,,10/4/2010 4:30,
4/24/2023 16:10,16.713,16.618,17.379,,10/4/2010 4:35,
4/24/2023 16:15,16.523,16.808,17.284,,10/4/2010 4:40,
4/24/2023 16:20,16.046,16.713,16.903,,10/4/2010 4:45,
4/24/2023 16:25,15.76,16.713,16.618,,10/4/2010 4:50,
4/24/2023 16:30,15.569,16.713,16.427,,10/4/2010 4:55,
4/24/2023 16:35,15.378,16.618,16.141,,10/4/2010 5:00,
4/24/2023 16:40,14.709,16.141,15.569,,10/4/2010 5:05,
4/24/2023 16:45,14.517,15.569,14.996,,10/4/2010 5:10,
4/24/2023 16:50,14.517,15.187,14.709,,10/4/2010 5:15,
4/24/2023 16:55,14.613,14.996,14.613,,10/4/2010 5:20,
4/24/2023 17:00,14.709,14.9,14.613,,10/4/2010 5:25,
4/24/2023 17:05,14.804,14.9,14.613,,10/4/2010 5:30,
4/24/2023 17:10,14.9,14.9,14.709,,10/4/2010 5:35,
4/24/2023 17:15,14.996,14.9,14.804,,10/4/2010 5:40,
4/24/2023 17:20,15.091,14.996,14.9,,10/4/2010 5:45,
4/24/2023 17:25,15.091,15.091,14.996,,10/4/2010 5:50,
4/24/2023 17:30,15.187,15.187,14.996,,10/4/2010 5:55,
4/24/2023 17:35,15.187,15.282,15.091,,10/4/2010 6:00,
4/24/2023 17:40,15.187,15.282,15.187,,10/4/2010 6:05,
4/24/2023 17:45,15.187,15.378,15.187,,10/4/2010 6:10,
4/24/2023 17:50,15.187,15.378,15.187,,10/4/2010 6:15,
4/24/2023 17:55,15.187,15.282,15.282,,10/4/2010 6:20,
4/24/2023 18:00,14.996,15.282,15.187,,10/4/2010 6:25,
4/24/2023 18:05,14.517,15.091,14.9,,10/4/2010 6:30,
4/24/2023 18:10,14.325,14.9,14.709,,10/4/2010 6:35,
4/24/2023 18:15,14.23,14.613,14.517,,10/4/2010 6:40,
4/24/2023 18:20,14.134,14.421,14.421,,10/4/2010 6:45,
4/24/2023 18:25,14.038,14.325,14.23,,10/4/2010 6:50,
4/24/2023 18:30,13.942,14.23,14.134,,10/4/2010 6:55,
4/24/2023 18:35,13.942,14.134,14.038,,10/4/2010 7:00,
4/24/2023 18:40,13.846,14.134,14.038,,10/4/2010 7:05,
4/24/2023 18:45,13.846,14.038,13.942,,10/4/2010 7:10,
4/24/2023 18:50,13.75,13.942,13.846,,10/4/2010 7:15,
4/24/2023 18:55,13.75,13.942,13.846,,10/4/2010 7:20,
4/24/2023 19:00,13.75,13.942,13.846,,10/4/2010 7:25,
4/24/2023 19:05,13.654,13.846,13.75,,10/4/2010 7:30,
4/24/2023 19:10,13.654,13.75,13.75,,10/4/2010 7:35,
4/24/2023 19:15,13.654,13.75,13.654,,10/4/2010 7:40,
4/24/2023 19:20,13.558,13.654,13.654,,10/4/2010 7:45,
4/24/2023 19:25,13.558,13.558,13.558,,10/4/2010 7:50,
4/24/2023 19:30,13.461,13.558,13.558,,10/4/2010 7:55,
4/24/2023 19:35,13.461,13.461,13.461,,10/4/2010 8:00,
4/24/2023 19:40,13.461,13.461,13.461,,10/4/2010 8:05,
4/24/2023 19:45,13.365,13.365,13.365,,10/4/2010 8:10,
4/24/2023 19:50,13.365,13.365,13.365,,10/4/2010 8:15,
4/24/2023 19:55,13.365,13.269,13.269,,10/4/2010 8:20,
4/24/2023 20:00,13.269,13.269,13.269,,10/4/2010 8:25,
4/24/2023 20:05,13.269,13.173,13.173,,10/4/2010 8:30,
4/24/2023 20:10,13.173,13.076,13.076,,10/4/2010 8:35,
4/24/2023 20:15,13.076,12.98,12.98,,10/4/2010 8:40,
4/24/2023 20:20,12.98,12.98,12.98,,10/4/2010 8:45,
4/24/2023 20:25,12.98,12.883,12.883,,10/4/2010 8:50,
4/24/2023 20:30,12.883,12.883,12.883,,10/4/2010 8:55,
4/24/2023 20:35,12.883,12.787,12.787,,10/4/2010 9:00,
4/24/2023 20:40,12.787,12.69,12.69,,10/4/2010 9:05,
4/24/2023 20:45,12.69,12.69,12.69,,10/4/2010 9:10,
4/24/2023 20:50,12.69,12.69,12.594,,10/4/2010 9:15,
4/24/2023 20:55,12.69,12.594,12.594,,10/4/2010 9:20,
4/24/2023 21:00,12.594,12.594,12.497,,10/4/2010 9:25,
4/24/2023 21:05,12.594,12.497,12.497,,10/4/2010 9:30,
4/24/2023 21:10,12.497,12.497,12.401,,10/4/2010 9:35,
4/24/2023 21:15,12.497,12.401,12.401,,10/4/2010 9:40,
4/24/2023 21:20,12.401,12.401,12.304,,10/4/2010 9:45,
4/24/2023 21:25,12.401,12.304,12.304,,10/4/2010 9:50,
4/24/2023 21:30,12.304,12.304,12.207,,10/4/2010 9:55,
4/24/2023 21:35,12.304,12.207,12.207,,10/4/2010 10:00,
4/24/2023 21:40,12.207,12.207,12.11,,10/4/2010 10:05,
4/24/2023 21:45,12.207,12.11,12.11,,10/4/2010 10:10,
4/24/2023 21:50,12.207,12.11,12.013,,10/4/2010 10:15,
